Log_ID,User_ID,Log_Date,Activity_Type,Duration_Minutes,Calories_Burned,Steps_Count,Avg_Heart_Rate_BPM,Sleep_Hours,Water_Intake_Liters,Mood_Rating
LOG-501908,USR-2036,2024-11-03,Yoga,17,289,15168,156,6.7,3.5,5
LOG-500357,USR-2052,2024-11-03,Yoga,96,736,9669,82,5.0,2.5,5
LOG-500106,USR-2027,2024-11-03,Walking,28,855,8823,176,4.8,3.7,4
LOG-501223,USR-2027,2024-11-03,Yoga,35,250,14614,165,6.3,1.7,2
LOG-502512,USR-2065,2024-11-03,Running,98,748,1921,177,4.9,3.3,1
LOG-501767,USR-2071,2024-11-03,HIIT,46,182,9794,83,6.9,3.3,2
LOG-503393,USR-2169,2024-11-03,Swimming,21,880,1689,92,4.4,3.4,3
LOG-502022,USR-2029,2024-11-04,Running,10,505,7625,140,8.7,3.5,4
LOG-500807,USR-2190,2024-11-04,Swimming,71,843,867,116,5.5,3.2,1
LOG-502553,USR-2258,2024-11-04,Swimming,19,527,4563,94,6.5,0.8,2
LOG-501473,USR-2079,2024-11-04,Walking,82,845,7661,78,8.6,2.8,4
LOG-501023,USR-2288,2024-11-04,Cycling,46,460,7771,115,4.3,2.4,2
LOG-500730,USR-2024,2024-11-04,Swimming,61,866,6269,118,5.8,3.1,4
LOG-501961,USR-2274,2024-11-05,Swimming,69,451,12054,113,8.6,2.9,1
LOG-501411,USR-2276,2024-11-05,Walking,93,524,18199,87,8.5,3.3,5
LOG-503149,USR-2014,2024-11-05,HIIT,111,328,4069,169,4.5,0.6,2
LOG-502734,USR-2198,2024-11-05,Swimming,53,228,17099,82,6.2,2.2,2
LOG-502713,USR-2189,2024-11-05,Walking,66,283,4430,108,8.0,2.8,5
LOG-502028,USR-2265,2024-11-05,Gym Workout,79,453,17302,122,8.1,0.7,1
LOG-503275,USR-2211,2024-11-06,Walking,21,75,14325,82,5.8,1.3,2
LOG-501155,USR-2246,2024-11-06,Cycling,42,867,18581,166,4.4,1.5,3
LOG-501249,USR-2075,2024-11-06,Gym Workout,58,345,4932,119,6.5,0.9,2
LOG-502027,USR-2216,2024-11-06,Cycling,92,135,15126,99,5.5,3.8,4
LOG-500981,USR-2208,2024-11-06,Gym Workout,55,556,19505,80,8.8,0.8,3
LOG-501843,USR-2066,2024-11-06,HIIT,50,667,6941,112,9.0,3.4,3
LOG-501443,USR-2212,2024-11-06,Running,81,846,18866,173,6.6,0.8,5
LOG-501177,USR-2107,2024-11-07,Cycling,48,520,13247,174,6.4,1.3,1
LOG-501418,USR-2147,2024-11-07,Yoga,62,638,18386,170,6.9,0.5,5
LOG-502367,USR-2257,2024-11-07,Swimming,117,869,13813,90,5.4,2.7,3
LOG-500814,USR-2073,2024-11-07,HIIT,42,399,1839,88,7.8,1.5,2
LOG-502903,USR-2047,2024-11-07,Walking,93,261,17950,126,5.7,1.1,3
LOG-501763,USR-2285,2024-11-07,Walking,25,54,1828,153,6.5,1.9,5
LOG-502778,USR-2284,2024-11-08,Walking,41,858,9727,167,7.7,4.0,1
LOG-502515,USR-2261,2024-11-08,HIIT,64,128,14036,137,7.0,1.3,3
LOG-501809,USR-2134,2024-11-08,Gym Workout,55,527,17322,70,4.5,0.6,3
LOG-500449,USR-2086,2024-11-08,Gym Workout,58,524,6129,97,4.2,3.7,2
LOG-502926,USR-2269,2024-11-08,Yoga,23,404,3054,101,4.8,1.3,3
LOG-501015,USR-2242,2024-11-08,Walking,115,309,14315,84,8.0,2.2,4
LOG-501720,USR-2053,2024-11-09,Gym Workout,113,647,6914,118,8.5,1.8,3
LOG-502218,USR-2279,2024-11-09,Swimming,50,116,9121,96,5.0,3.9,1
LOG-503169,USR-2000,2024-11-09,Cycling,107,899,15735,77,7.7,2.0,3
LOG-500577,USR-2010,2024-11-09,Gym Workout,57,255,4421,157,6.9,0.7,5
LOG-501927,USR-2048,2024-11-09,HIIT,42,104,4762,97,7.7,3.8,5
LOG-502621,USR-2035,2024-11-09,Gym Workout,63,311,11881,106,5.3,0.9,5
LOG-500225,USR-2012,2024-11-09,HIIT,112,787,8829,80,6.4,3.9,4
LOG-500376,USR-2270,2024-11-09,Cycling,14,429,18951,75,8.2,3.9,1
LOG-502798,USR-2188,2024-11-10,Cycling,60,413,4449,158,4.3,3.0,4
LOG-502949,USR-2041,2024-11-10,Walking,22,717,3627,169,8.5,3.0,3
LOG-503216,USR-2205,2024-11-10,Swimming,98,238,11336,145,6.9,1.8,4
LOG-503358,USR-2063,2024-11-10,Running,16,523,5465,86,4.9,2.6,3
LOG-501539,USR-2200,2024-11-10,Walking,80,306,12060,114,5.0,3.5,3
LOG-502575,USR-2047,2024-11-10,Swimming,119,497,5304,70,8.5,1.1,1
LOG-503279,USR-2256,2024-11-11,Swimming,52,889,2108,79,8.6,1.4,2
LOG-501955,USR-2118,2024-11-11,Gym Workout,33,606,15695,88,4.5,2.0,2
LOG-502760,USR-2138,2024-11-11,Walking,105,638,509,96,4.5,3.0,3
LOG-500459,USR-2277,2024-11-11,Gym Workout,48,654,8565,171,8.4,3.4,2
LOG-503126,USR-2024,2024-11-11,Walking,65,850,10549,71,5.7,2.4,5
LOG-502896,USR-2236,2024-11-11,Swimming,71,729,13843,146,9.0,0.9,5
LOG-502769,USR-2283,2024-11-12,Walking,94,835,6580,122,5.7,2.0,1
LOG-503055,USR-2114,2024-11-12,Walking,55,787,15047,117,4.6,1.4,1
LOG-500956,USR-2150,2024-11-12,Running,24,494,10606,105,4.5,0.9,5
LOG-500011,USR-2185,2024-11-12,Running,91,801,3003,158,8.9,0.6,5
LOG-501198,USR-2119,2024-11-12,Gym Workout,42,175,19386,76,5.9,2.6,4
LOG-501777,USR-2243,2024-11-12,Swimming,53,695,10486,139,6.7,3.3,5
LOG-502957,USR-2087,2024-11-12,Swimming,93,715,2662,154,6.7,2.9,2
LOG-502424,USR-2259,2024-11-12,Swimming,112,779,11646,162,6.3,1.8,2
LOG-502825,USR-2214,2024-11-12,HIIT,73,98,8224,140,8.9,4.0,4
LOG-501230,USR-2100,2024-11-12,HIIT,58,892,4740,107,8.8,2.1,2
LOG-500251,USR-2057,2024-11-13,Running,21,336,13295,89,8.7,4.0,1
LOG-502732,USR-2160,2024-11-13,HIIT,108,371,17392,78,5.6,1.7,1
LOG-500896,USR-2168,2024-11-13,Running,105,105,17212,139,4.0,3.4,4
LOG-502349,USR-2194,2024-11-13,Gym Workout,60,396,13014,77,8.8,3.4,4
LOG-502454,USR-2268,2024-11-13,Yoga,16,402,1905,80,4.7,3.3,3
LOG-502180,USR-2163,2024-11-13,HIIT,115,104,10972,112,6.2,1.9,1
LOG-502966,USR-2242,2024-11-14,HIIT,43,590,675,118,8.2,2.2,3
LOG-502176,USR-2164,2024-11-14,Walking,79,888,8322,134,6.1,3.3,5
LOG-502981,USR-2268,2024-11-14,Cycling,70,449,3213,132,6.6,1.3,3
LOG-502330,USR-2212,2024-11-14,Gym Workout,57,512,11340,104,5.4,2.3,3
LOG-500895,USR-2256,2024-11-14,Yoga,52,767,9154,152,8.0,1.4,5
LOG-503054,USR-2092,2024-11-14,Yoga,17,626,3758,146,6.6,2.7,5
LOG-503106,USR-2222,2024-11-14,Cycling,61,502,4093,109,5.5,0.9,1
LOG-501890,USR-2152,2024-11-14,Cycling,75,413,11524,111,6.4,3.2,2
LOG-500662,USR-2186,2024-11-14,Yoga,76,666,10755,161,6.2,1.7,1
LOG-500866,USR-2148,2024-11-14,Swimming,91,320,16934,132,4.4,3.7,5
LOG-503342,USR-2227,2024-11-14,Running,119,863,6456,73,6.2,1.8,2
LOG-500834,USR-2286,2024-11-14,Running,31,72,14521,158,4.7,3.6,1
LOG-500319,USR-2202,2024-11-15,Gym Workout,110,835,7562,133,5.2,3.7,4
LOG-502525,USR-2127,2024-11-15,HIIT,66,874,4328,109,4.5,3.7,5
LOG-502657,USR-2046,2024-11-15,Running,62,412,11119,141,4.7,3.5,3
LOG-500867,USR-2205,2024-11-15,Swimming,60,318,18442,170,4.4,1.4,1
LOG-502320,USR-2157,2024-11-15,Running,30,622,13276,94,8.2,3.1,4
LOG-501319,USR-2241,2024-11-16,Walking,42,730,5999,82,8.5,0.8,1
LOG-503030,USR-2197,2024-11-16,HIIT,115,766,1107,158,6.6,3.3,3
LOG-502720,USR-2132,2024-11-16,Gym Workout,66,50,19460,93,6.1,1.9,5
LOG-500683,USR-2270,2024-11-16,Gym Workout,81,816,14235,151,7.4,1.7,2
LOG-500923,USR-2193,2024-11-16,Gym Workout,49,891,13339,81,8.1,3.8,3
LOG-502597,USR-2141,2024-11-16,Running,83,735,4335,73,4.1,0.8,4
LOG-503325,USR-2205,2024-11-16,Running,40,840,15271,112,8.8,1.7,1
LOG-502868,USR-2169,2024-11-16,Swimming,71,258,18688,77,4.4,3.4,1
LOG-502269,USR-2156,2024-11-17,Walking,42,502,19545,170,7.3,1.7,1
LOG-501708,USR-2203,2024-11-17,Gym Workout,40,721,5351,107,5.0,0.7,4
LOG-501462,USR-2112,2024-11-17,Swimming,108,689,15882,86,5.3,3.5,4
LOG-500770,USR-2072,2024-11-17,Running,113,367,13941,72,7.5,2.9,5
LOG-500779,USR-2248,2024-11-17,Gym Workout,117,208,11704,179,4.5,0.9,5
LOG-501610,USR-2288,2024-11-17,Swimming,44,541,6662,173,5.7,1.3,3
LOG-502986,USR-2143,2024-11-17,Walking,60,563,8894,130,5.0,2.5,4
LOG-502160,USR-2253,2024-11-17,Yoga,47,102,8002,168,5.4,1.1,3
LOG-502550,USR-2006,2024-11-17,Cycling,19,760,5339,158,8.6,1.3,2
LOG-501813,USR-2174,2024-11-17,Swimming,32,825,1061,167,6.6,2.4,1
LOG-502013,USR-2241,2024-11-18,Yoga,99,193,7123,144,4.8,3.9,4
LOG-500536,USR-2221,2024-11-18,Running,13,214,10063,125,7.2,1.1,4
LOG-501936,USR-2159,2024-11-18,Swimming,21,622,6136,140,8.6,3.3,5
LOG-502486,USR-2124,2024-11-18,Swimming,44,366,9405,128,4.6,3.1,4
LOG-502724,USR-2143,2024-11-18,Cycling,14,850,8845,88,7.7,0.7,4
LOG-500820,USR-2096,2024-11-18,Cycling,99,207,5155,147,8.1,1.3,5
LOG-500760,USR-2179,2024-11-18,Gym Workout,55,596,6783,154,4.4,3.9,4
LOG-501252,USR-2135,2024-11-18,Running,101,798,13335,118,5.0,1.7,1
LOG-500876,USR-2064,2024-11-18,Walking,108,817,18256,91,6.4,1.1,3
LOG-503005,USR-2001,2024-11-18,Cycling,51,639,5235,96,4.9,2.0,3
LOG-500765,USR-2141,2024-11-18,Running,75,660,10013,136,7.2,3.0,4
LOG-502046,USR-2248,2024-11-19,HIIT,115,68,9491,128,6.1,3.3,1
LOG-502628,USR-2016,2024-11-19,Walking,46,57,10055,146,5.9,1.7,1
LOG-500453,USR-2053,2024-11-19,Walking,23,337,4702,95,5.6,2.2,2
LOG-501877,USR-2206,2024-11-19,HIIT,97,805,14441,140,7.5,2.4,3
LOG-502746,USR-2134,2024-11-19,Running,74,577,11891,121,8.7,2.7,3
LOG-502270,USR-2093,2024-11-19,Cycling,95,836,18662,79,8.8,1.2,3
LOG-502866,USR-2071,2024-11-20,Running,85,675,6040,78,7.1,3.5,4
LOG-501525,USR-2245,2024-11-20,Swimming,86,550,11543,93,7.3,1.9,3
LOG-503414,USR-2250,2024-11-20,Running,49,615,2110,97,4.9,0.8,5
LOG-502745,USR-2136,2024-11-20,Swimming,55,407,16495,100,5.0,0.5,4
LOG-501559,USR-2202,2024-11-20,Running,105,65,19408,127,4.0,2.3,5
LOG-501702,USR-2184,2024-11-20,Running,54,506,750,165,8.7,3.7,2
LOG-503196,USR-2056,2024-11-20,Cycling,48,124,10631,136,6.4,1.4,4
LOG-500722,USR-2009,2024-11-20,HIIT,31,627,3795,136,6.4,2.2,5
LOG-501474,USR-2054,2024-11-20,Yoga,106,446,7038,96,5.1,1.6,2
LOG-502082,USR-2130,2024-11-20,HIIT,28,770,6028,114,6.1,3.0,2
LOG-501340,USR-2119,2024-11-20,Yoga,39,293,18666,104,8.1,2.5,2
LOG-500340,USR-2090,2024-11-20,Walking,77,105,13220,129,6.6,0.8,1
LOG-501892,USR-2096,2024-11-20,Walking,48,261,10908,118,6.6,1.6,4
LOG-500832,USR-2217,2024-11-20,Cycling,94,79,9582,169,7.2,1.3,5
LOG-502572,USR-2011,2024-11-20,Yoga,101,628,19339,137,6.7,3.3,1
LOG-500893,USR-2087,2024-11-20,Cycling,29,509,12345,175,6.1,3.4,5
LOG-501980,USR-2299,2024-11-20,Gym Workout,68,844,16635,117,8.5,3.6,4
LOG-500266,USR-2012,2024-11-20,Swimming,66,832,15927,91,8.8,1.4,2
LOG-500307,USR-2255,2024-11-21,Walking,88,306,15928,140,4.1,1.0,2
LOG-500693,USR-2216,2024-11-21,Cycling,58,459,4012,105,7.6,0.8,4
LOG-500187,USR-2120,2024-11-21,Swimming,109,180,5758,153,6.2,0.8,5
LOG-500761,USR-2119,2024-11-21,Gym Workout,44,552,2759,118,5.4,3.1,3
LOG-503134,USR-2127,2024-11-21,Gym Workout,98,484,11407,128,6.3,2.6,3
LOG-501077,USR-2230,2024-11-21,Cycling,54,220,14353,108,5.3,1.4,2
LOG-502548,USR-2253,2024-11-21,Running,52,220,11666,159,5.4,0.9,3
LOG-500238,USR-2147,2024-11-21,Yoga,91,741,18583,118,5.9,3.3,5
LOG-503422,USR-2115,2024-11-21,Yoga,75,268,18729,79,6.4,3.3,5
LOG-501783,USR-2031,2024-11-21,Gym Workout,44,870,12530,130,9.0,3.9,5
LOG-501704,USR-2039,2024-11-21,HIIT,81,194,16347,119,6.1,2.5,5
LOG-502556,USR-2053,2024-11-21,Gym Workout,18,75,13689,125,6.6,3.2,1
LOG-500550,USR-2260,2024-11-21,Swimming,105,533,15911,101,8.3,1.5,1
LOG-501832,USR-2251,2024-11-22,HIIT,70,675,12014,157,6.7,0.6,5
LOG-501195,USR-2276,2024-11-22,Walking,91,858,15477,144,4.1,2.4,5
LOG-502287,USR-2142,2024-11-22,Swimming,61,867,7843,79,5.4,1.7,2
LOG-500046,USR-2030,2024-11-22,Cycling,69,540,8098,154,5.9,3.7,1
LOG-502251,USR-2072,2024-11-22,Running,46,217,4787,111,6.6,0.9,3
LOG-501341,USR-2099,2024-11-23,Cycling,43,506,5438,161,5.5,2.8,5
LOG-502890,USR-2231,2024-11-23,Gym Workout,103,689,2264,149,4.4,3.9,1
LOG-501909,USR-2166,2024-11-23,Swimming,44,819,8056,89,5.2,1.4,5
LOG-501214,USR-2202,2024-11-23,Cycling,112,220,5614,177,5.2,2.3,2
LOG-501274,USR-2115,2024-11-23,Gym Workout,77,555,15204,95,7.9,2.7,3
LOG-501117,USR-2118,2024-11-23,HIIT,89,445,4257,70,7.6,0.8,3
LOG-500578,USR-2172,2024-11-24,Walking,72,459,16202,102,4.5,0.6,1
LOG-503441,USR-2160,2024-11-24,Running,97,343,16474,176,7.4,1.6,1
LOG-501566,USR-2164,2024-11-24,Cycling,87,665,12222,147,6.2,2.5,5
LOG-502829,USR-2232,2024-11-24,HIIT,90,692,12704,116,4.1,2.4,5
LOG-501762,USR-2287,2024-11-25,Swimming,69,121,9360,138,6.4,3.6,3
LOG-502874,USR-2080,2024-11-25,Running,14,419,8081,176,7.5,2.3,1
LOG-501220,USR-2018,2024-11-25,Gym Workout,55,702,6898,87,6.8,3.2,1
LOG-500663,USR-2096,2024-11-25,Yoga,78,553,10914,175,7.9,3.0,5
LOG-502062,USR-2031,2024-11-25,Gym Workout,62,457,18902,129,8.5,3.5,4
LOG-502730,USR-2178,2024-11-25,Walking,108,261,1818,88,4.6,1.8,2
LOG-501115,USR-2283,2024-11-25,Walking,59,336,3088,129,4.3,2.2,5
LOG-500887,USR-2253,2024-11-25,Running,119,188,19362,116,4.6,3.5,3
LOG-500295,USR-2004,2024-11-25,Cycling,57,80,5892,177,8.0,3.1,4
LOG-501687,USR-2206,2024-11-25,Yoga,56,834,17688,147,7.2,2.3,5
LOG-503161,USR-2004,2024-11-26,Cycling,118,616,4047,81,4.8,0.9,1
LOG-503303,USR-2174,2024-11-26,Gym Workout,73,671,10711,100,8.8,2.4,4
LOG-501350,USR-2180,2024-11-26,Walking,36,477,12195,164,6.6,3.6,3
LOG-502435,USR-2266,2024-11-26,Running,95,65,12472,168,8.7,1.0,4
LOG-500355,USR-2041,2024-11-26,Yoga,39,484,11370,82,5.0,3.5,3
LOG-503286,USR-2292,2024-11-26,HIIT,47,435,3622,120,5.8,1.3,5
LOG-502120,USR-2096,2024-11-26,Cycling,20,867,12267,141,6.1,0.8,4
LOG-503143,USR-2253,2024-11-26,HIIT,51,746,3008,126,7.4,3.9,2
LOG-501882,USR-2144,2024-11-26,Yoga,104,861,9543,84,7.7,3.4,4
LOG-501217,USR-2152,2024-11-26,Yoga,17,702,4498,128,5.6,2.9,3
LOG-502332,USR-2018,2024-11-26,Cycling,113,471,17636,124,6.3,1.2,5
LOG-501371,USR-2263,2024-11-27,Running,43,175,12600,77,8.9,3.5,4
LOG-501768,USR-2063,2024-11-27,Gym Workout,36,594,1867,162,6.5,1.7,1
LOG-502121,USR-2117,2024-11-27,HIIT,46,503,4794,149,8.2,1.4,2
LOG-502821,USR-2253,2024-11-27,Yoga,108,627,17967,87,6.9,3.8,3
LOG-502747,USR-2131,2024-11-27,Swimming,14,805,19678,80,6.7,2.5,4
LOG-500180,USR-2027,2024-11-27,Walking,49,649,4841,161,7.7,3.3,2
LOG-501896,USR-2229,2024-11-27,Swimming,102,577,11925,171,7.6,2.7,4
LOG-502776,USR-2203,2024-11-27,Walking,108,625,5247,175,7.7,2.9,2
LOG-501004,USR-2080,2024-11-27,HIIT,82,176,11305,138,4.4,3.2,4
LOG-502445,USR-2051,2024-11-27,Swimming,119,865,13901,171,6.6,1.4,3
LOG-503274,USR-2140,2024-11-27,Walking,20,540,15117,169,5.5,2.8,2
LOG-501599,USR-2120,2024-11-28,Running,112,546,8492,94,8.6,2.3,3
LOG-501165,USR-2284,2024-11-28,Swimming,108,853,16887,161,6.0,2.5,4
LOG-502257,USR-2080,2024-11-28,Running,46,457,15469,117,5.6,2.5,1
LOG-502961,USR-2028,2024-11-28,Running,18,272,3052,70,8.7,1.3,5
LOG-501734,USR-2150,2024-11-28,Walking,87,137,6477,124,8.6,1.9,2
LOG-500504,USR-2036,2024-11-28,HIIT,77,305,2486,152,8.5,3.7,4
LOG-501086,USR-2111,2024-11-29,HIIT,54,859,15124,94,7.8,1.6,1
LOG-503177,USR-2071,2024-11-29,Running,28,235,16417,117,8.6,1.9,2
LOG-500816,USR-2006,2024-11-29,Running,65,826,9452,142,7.6,1.1,4
LOG-502995,USR-2095,2024-11-29,Gym Workout,57,712,671,171,7.0,1.7,5
LOG-500044,USR-2041,2024-11-29,Swimming,118,314,1347,126,8.7,2.6,4
LOG-501618,USR-2116,2024-11-29,Running,52,220,3376,151,6.2,2.1,3
LOG-502451,USR-2070,2024-11-29,Cycling,63,578,14898,97,5.6,1.9,2
LOG-500638,USR-2189,2024-11-29,Walking,111,366,1447,171,8.7,2.4,1
LOG-501511,USR-2168,2024-11-29,Walking,104,551,16259,173,8.2,0.8,1
LOG-500838,USR-2019,2024-11-30,HIIT,77,836,4005,83,7.4,2.1,4
LOG-503323,USR-2224,2024-11-30,Walking,15,255,1844,163,7.3,3.0,5
LOG-501232,USR-2013,2024-11-30,Cycling,113,772,8820,109,5.8,2.5,4
LOG-500005,USR-2096,2024-11-30,Cycling,68,340,10165,165,6.6,3.0,1
LOG-503175,USR-2179,2024-11-30,Running,22,369,11767,170,4.2,2.3,3
LOG-501435,USR-2138,2024-11-30,Gym Workout,24,396,19021,135,6.7,2.8,3
LOG-500149,USR-2216,2024-11-30,Cycling,119,758,2330,88,6.8,1.0,3
LOG-502122,USR-2027,2024-11-30,Walking,27,382,2094,90,7.7,2.5,5
LOG-500164,USR-2082,2024-11-30,Running,44,94,12927,88,8.9,1.8,4
LOG-502836,USR-2242,2024-11-30,Yoga,95,535,7829,78,7.6,2.2,4
LOG-500699,USR-2210,2024-11-30,HIIT,115,207,13486,124,7.2,3.6,1
LOG-501286,USR-2231,2024-12-01,Running,95,289,6407,85,8.1,2.6,2
LOG-503236,USR-2265,2024-12-01,Yoga,55,290,10080,134,7.6,3.4,3
LOG-502111,USR-2175,2024-12-01,Swimming,74,271,904,125,8.9,1.1,3
LOG-501395,USR-2015,2024-12-01,Walking,60,728,4409,167,6.5,1.6,4
LOG-502917,USR-2049,2024-12-01,HIIT,33,164,4338,133,8.1,3.0,4
LOG-500510,USR-2283,2024-12-01,Cycling,103,781,12503,119,7.8,1.9,1
LOG-502369,USR-2209,2024-12-01,Cycling,21,272,9511,71,8.8,2.0,3
LOG-500619,USR-2195,2024-12-02,Swimming,47,183,16889,151,5.0,1.7,4
LOG-502209,USR-2044,2024-12-02,Running,25,795,670,157,8.5,2.0,1
LOG-502138,USR-2078,2024-12-02,Running,46,623,14691,74,9.0,3.6,2
LOG-501357,USR-2172,2024-12-02,Yoga,50,645,17439,70,5.4,1.9,2
LOG-501185,USR-2008,2024-12-02,HIIT,69,645,7176,118,7.1,3.9,3
LOG-500901,USR-2067,2024-12-02,Swimming,105,863,16095,89,4.1,3.3,1
LOG-500039,USR-2139,2024-12-02,Walking,18,314,4297,174,8.3,0.6,3
LOG-502098,USR-2160,2024-12-02,Running,50,583,5360,109,8.4,1.1,5
LOG-501131,USR-2015,2024-12-02,Walking,16,864,4505,75,4.9,3.8,3
LOG-501396,USR-2085,2024-12-02,Swimming,76,295,16104,84,6.5,0.7,3
LOG-500691,USR-2255,2024-12-02,Cycling,39,647,14918,165,4.8,2.4,2
LOG-501714,USR-2200,2024-12-03,Running,39,220,2752,97,4.1,1.2,5
LOG-501547,USR-2004,2024-12-03,HIIT,25,577,10477,70,8.5,4.0,5
LOG-500336,USR-2073,2024-12-03,Running,23,760,12381,144,7.5,1.5,1
LOG-503057,USR-2186,2024-12-03,Swimming,10,775,17423,171,7.8,2.4,3
LOG-502416,USR-2049,2024-12-03,Cycling,80,634,1998,90,5.8,0.9,1
LOG-501461,USR-2032,2024-12-03,Walking,27,602,14691,89,4.2,2.1,2
LOG-500975,USR-2177,2024-12-03,HIIT,57,829,5455,133,7.9,3.1,5
LOG-502197,USR-2183,2024-12-03,HIIT,47,154,17790,142,7.8,3.0,4
LOG-500008,USR-2088,2024-12-04,Running,93,506,17045,155,8.2,1.6,5
LOG-502877,USR-2156,2024-12-04,Yoga,13,666,4733,119,8.5,0.9,3
LOG-503052,USR-2142,2024-12-04,Cycling,47,728,2570,105,8.2,3.7,5
LOG-500309,USR-2097,2024-12-04,Yoga,31,493,10940,108,9.0,2.1,5
LOG-501181,USR-2024,2024-12-04,Running,97,737,13472,148,5.9,0.8,5
LOG-502149,USR-2048,2024-12-04,Cycling,78,466,10923,125,4.7,2.9,3
LOG-500489,USR-2243,2024-12-05,Walking,74,740,3449,139,5.5,1.6,2
LOG-503315,USR-2122,2024-12-05,Walking,88,162,13436,134,7.5,3.6,5
LOG-500194,USR-2136,2024-12-05,Swimming,69,145,10002,139,7.1,4.0,4
LOG-502204,USR-2147,2024-12-05,Walking,36,897,5534,71,6.2,3.9,5
LOG-502164,USR-2231,2024-12-05,Gym Workout,96,516,16012,78,5.9,1.0,1
LOG-502159,USR-2062,2024-12-06,Gym Workout,66,193,12274,83,7.2,3.0,4
LOG-502763,USR-2248,2024-12-06,Walking,77,781,6462,144,7.5,0.6,2
LOG-500877,USR-2014,2024-12-06,Gym Workout,109,896,12175,140,4.6,3.7,2
LOG-502541,USR-2004,2024-12-06,Swimming,119,146,15929,126,7.3,2.6,5
LOG-500524,USR-2270,2024-12-06,Gym Workout,32,372,12338,141,8.5,3.8,5
LOG-501178,USR-2059,2024-12-06,Swimming,10,50,5923,122,4.5,0.9,2
LOG-501866,USR-2161,2024-12-06,Gym Workout,52,55,10970,127,7.3,3.3,4
LOG-501401,USR-2094,2024-12-06,Gym Workout,54,762,12970,121,4.2,3.1,5
LOG-503444,USR-2049,2024-12-06,Cycling,56,422,16404,120,8.1,2.9,2
LOG-502942,USR-2195,2024-12-06,Yoga,72,252,11476,103,4.7,1.8,1
LOG-503427,USR-2279,2024-12-07,Gym Workout,99,474,8601,122,7.1,0.9,4
LOG-501923,USR-2015,2024-12-07,Swimming,14,212,9952,93,4.6,2.3,2
LOG-500158,USR-2206,2024-12-07,Gym Workout,103,490,17099,72,8.3,0.8,4
LOG-501567,USR-2008,2024-12-07,Yoga,112,125,14394,97,9.0,1.6,2
LOG-501605,USR-2105,2024-12-07,Running,21,492,18373,152,4.8,3.2,5
LOG-500467,USR-2185,2024-12-07,Running,24,90,1939,73,8.2,1.3,2
LOG-500747,USR-2084,2024-12-07,HIIT,44,601,5715,82,6.3,3.1,3
LOG-500441,USR-2088,2024-12-07,Walking,27,132,15464,102,8.4,0.8,2
LOG-500200,USR-2091,2024-12-07,Walking,116,448,11543,95,5.4,3.3,4
LOG-500412,USR-2164,2024-12-08,Swimming,23,189,4359,79,6.4,1.5,2
LOG-501234,USR-2188,2024-12-08,Swimming,104,815,11751,74,7.2,0.7,5
LOG-503284,USR-2286,2024-12-08,Gym Workout,20,363,1498,127,7.7,1.6,2
LOG-503048,USR-2176,2024-12-08,Running,38,757,8115,80,8.4,2.9,5
LOG-502744,USR-2082,2024-12-08,Swimming,15,218,16557,92,5.1,1.5,2
LOG-502295,USR-2228,2024-12-08,Gym Workout,111,563,9676,127,5.5,0.9,4
LOG-501480,USR-2217,2024-12-08,Swimming,26,558,13887,119,4.2,3.8,3
LOG-500308,USR-2194,2024-12-08,HIIT,54,671,19458,74,5.5,2.9,4
LOG-501950,USR-2038,2024-12-08,Swimming,31,836,5011,168,8.9,3.2,4
LOG-502808,USR-2212,2024-12-08,Running,71,688,3979,136,6.6,1.6,3
LOG-501966,USR-2279,2024-12-08,Yoga,30,417,4234,96,7.0,1.6,5
LOG-503233,USR-2080,2024-12-08,Walking,116,845,16664,93,6.8,3.2,5
LOG-500598,USR-2130,2024-12-08,Gym Workout,20,815,9829,144,5.1,3.2,2
LOG-503137,USR-2020,2024-12-08,Swimming,94,699,19482,138,6.3,2.1,4
LOG-502590,USR-2101,2024-12-08,Yoga,14,518,7618,95,4.6,3.4,2
LOG-501512,USR-2067,2024-12-08,Swimming,45,629,1544,123,5.6,3.7,1
LOG-501859,USR-2160,2024-12-09,Swimming,105,759,9513,83,8.2,0.5,4
LOG-503063,USR-2269,2024-12-09,Swimming,34,884,15583,77,7.6,2.4,5
LOG-503027,USR-2021,2024-12-09,Yoga,102,801,13481,72,8.2,3.7,4
LOG-503090,USR-2080,2024-12-09,Gym Workout,17,836,18782,130,7.0,2.6,3
LOG-502125,USR-2257,2024-12-10,Walking,39,727,15505,148,7.0,2.8,4
LOG-500136,USR-2140,2024-12-10,HIIT,61,150,6026,172,4.2,1.7,2
LOG-500532,USR-2291,2024-12-10,Gym Workout,51,756,11829,121,8.3,3.2,1
LOG-502611,USR-2232,2024-12-10,Running,43,67,1416,94,6.6,1.4,5
LOG-502041,USR-2234,2024-12-10,Gym Workout,80,605,1575,100,5.6,3.5,5
LOG-503449,USR-2287,2024-12-11,Walking,38,607,15743,173,4.0,1.1,3
LOG-503300,USR-2219,2024-12-11,Running,31,184,14941,179,5.0,3.2,4
LOG-500541,USR-2049,2024-12-11,Yoga,66,776,11709,115,7.5,2.4,5
LOG-502800,USR-2198,2024-12-11,Cycling,97,866,1057,119,6.6,3.1,3
LOG-503244,USR-2147,2024-12-11,HIIT,84,655,15247,144,4.6,1.1,3
LOG-502397,USR-2244,2024-12-11,Cycling,70,440,13006,97,5.3,3.0,1
